x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
-1.0517717245977838,-2.1927010668656073,-0.12156686653791479,-0.8870445981184573,-2.201998731072218,2.265779597711725,-0.8529449804574001,-2.1889907206604264,2.25748035497473,-0.806600040221303,-2.1794397522126827,1.9170850765856045,-0.7492405760326045,-2.193363772299773,1.5563320354737524,-1.0698883219591413,-2.1720269419122173,2.629633417133701,-1.0922931343372555,-2.1685877536890126,1.894520401898905,-1.0376647359606561,-2.178934669345716,1.3101987784070317,-0.9605478600003852,-2.184102980936996,0.8574644912869039,-1.060579957227829,-2.1750502473027478,1.4232798112905967,-1.1330357497791723,-2.192986549719825,0.707009526081623,-1.0854885076735288,-2.2337943228886914,0.11454283628076752,-1.0012900363575856,-2.2645004039294183,-0.30167597720730516,-1.0494679100714563,-2.1916645878623133,-0.06080218796727872,-1.105617275650875,-2.2227648972359284,-0.4150968397484783,-1.0625746018592794,-2.270833908277267,-0.8399850737994097,-1.002766942410695,-2.303401620303394,-1.1031298745849716,-1.0280909289471316,-2.2119714863874003,-1.034871436141507,-1.0630479076959363,-2.2356667417560843,-1.1920708556887911,-1.0374061179549385,-2.282934605340401,-1.470670388210943,-0.9977648191702313,-2.3211496051646536,-1.6835067622640139,0
-0.8358673240630462,-2.3152929787128484,-0.048062970306092495,-0.6497130234037284,-2.3542444266161304,4.006112396733029,-0.6187839324473272,-2.3268980581386933,4.244564738174941,-0.5874393220906599,-2.293941329168092,3.904005890217007,-0.5422489456884514,-2.2915885432680416,3.4677800953333677,-0.8551372870611061,-2.283944235332411,5.197126885994522,-0.8915498672449089,-2.2493377863790136,4.479270136748223,-0.8674635688940054,-2.2493171466103403,3.808539439079987,-0.8123344988508794,-2.252899594041607,3.2370411149343505,-0.8995937119083367,-2.3059228093332584,3.602917631944497,-1.0139242105760067,-2.29335354435441,2.8234058696992563,-1.0149372161790615,-2.3279318640217705,2.1450273887286624,-0.9684291533089424,-2.3548429217852047,1.6511706171788096,-0.923093455123831,-2.344857928827339,1.339508156292373,-1.0377812737476917,-2.357090967570223,0.9680590283794767,-1.0340013763364564,-2.402581939729597,0.47626407835871715,-0.9919695595716137,-2.431958786625402,0.16528964158201057,-0.9132529696657808,-2.3967160687191074,-0.2925661403607654,-0.9779574864203613,-2.4264007574649322,-0.32826502729381035,-0.9683662311677792,-2.4680775156814456,-0.5307490893080851,-0.9288843016101038,-2.5007178193835338,-0.7106513478101568,0
-1.5234635847799296,-2.543466113004207,0.29391492213585413,-1.4583103488134748,-2.5155980578617436,0.16869006938205908,-1.454511906085174,-2.507497456407533,0.38952317440727896,-1.4351935287071844,-2.499230891615722,0.37034209625299314,-1.3624030672222915,-2.4780525575471533,0.2106682174065021,-1.6501963515363687,-2.475155091873406,0.4323684375714865,-1.7118621339135007,-2.4526326079266347,0.26876175096987825,-1.7497836371434248,-2.454016856221225,0.006821172553399469,-1.7666332305986292,-2.4622375973436985,-0.3093778624194664,-1.7065703235068452,-2.4885607881000986,-0.1913000598327096,-1.9295770276014252,-2.48039471209735,-0.2856313037596211,-2.0733851200590045,-2.51262295289577,-0.7438457781289971,-2.1739296880711616,-2.542089535047105,-1.1434798812466729,-1.7455259246672732,-2.497495776834265,-0.7955971791799348,-1.9749788754366406,-2.496251281100249,-0.9027657702666076,-2.110801985685415,-2.5415613547152227,-1.4478418746725084,-2.21075954426652,-2.5756021375728926,-1.868313241578991,-1.769024430053476,-2.4961705224694253,-1.142812208040016,-1.9868787509120587,-2.471727533216957,-1.4386861636279333,-2.129614757278859,-2.494900912994893,-1.8694953991216203,-2.2382616740487427,-2.518606933096269,-2.1871180495652864,0
-1.8760157788285152,-0.03984323893204638,-2.3508283603694444,-1.7982989222944659,0.008288087445953532,0.9426313716405216,-1.8076836438438288,0.06286602211164909,0.9057883603192287,-1.8430638086246316,0.10287527475792006,0.91912178511427,-1.8672210582507915,0.12835735258279435,0.9511722728863865,-1.8629301496784705,0.07601657360794431,-0.6679002019734773,-1.9483160314635837,0.17507268234560655,-0.37127709713241547,-1.9953030035087842,0.1763480261690664,0.17864591679502062,-2.0456582613795478,0.14809663604235646,0.5635141246939488,-1.9439125473858423,0.07172567970656181,-0.7931433885864929,-2.0214146706107425,0.16643843623186474,-0.5758075126691977,-2.054158729053372,0.1637112362583886,-0.108964799302381,-2.0867512826007446,0.1440007065230119,0.22761094208747712,-2.005586478024435,0.06850699649176209,-0.6126662473664386,-2.0564755030442283,0.144082192285594,-0.4110886373117621,-2.062053696625285,0.13300611568387125,-0.019802492113455795,-2.0757104325626856,0.1104243730181894,0.26639955041366964,-2.046268516140065,0.06526032557078612,-0.33699818458484454,-2.0509681488588565,0.11837460123503409,-0.05107087499375097,-2.0383195060163453,0.11188785848728475,0.21617932679658156,-2.0376523012541434,0.08992560252748477,0.39321515601879553,0
-1.847206226205776,0.12486087890226856,0.6436226695132923,-1.8070313557590678,0.2509824876391463,-0.16341444731495708,-1.8313537658566832,0.33622594709134,0.18089090427649132,-1.8762346440344513,0.381512771446291,0.4714334458719054,-1.8923149592723298,0.4158252528464771,0.6612807806299545,-1.9377093378952923,0.2668502242871409,0.7658000144776258,-1.9951972190245295,0.3067868294550783,1.3156101293585705,-2.012130648342648,0.35697005577911595,1.4443112432792347,-2.002832161250293,0.4067404877157228,1.3776877920394013,-1.9537549367277784,0.26015029483002317,1.3653342313596226,-2.04738071100827,0.29676305493407085,1.5061031194217571,-2.057918505159277,0.3571274741592502,1.3010607489507786,-2.0478624708231257,0.41093057489653817,1.0563378751161987,-1.9518643686230808,0.2596327897673301,1.7080797491023836,-2.030975835975064,0.29862540496414625,1.6008729029622766,-2.0251876863083176,0.35089651194327826,1.3227099231318424,-2.0005254719240506,0.39484099364990627,1.101526852089418,-1.9454705520775186,0.26647995050458523,1.7899743917898885,-1.9830175248292374,0.3037205607297584,1.694610822163773,-1.9734265048958863,0.3411120735683757,1.5231445874279257,-1.95394537815271,0.37731291511099957,1.3500542488972667,0
-1.9329515167562756,0.2738151092305107,-1.3805917978029894,-1.8844867399194722,0.3717662983432966,0.5502408845004952,-1.9305082917683463,0.41960821241309504,0.7154796103949878,-1.9923681617815876,0.4509349742635552,0.8172616906111522,-2.0185038074062294,0.4722663388921853,0.931042034261358,-2.0501842525238145,0.4040864877681592,0.8722053715560358,-2.0960978360089584,0.4366275260270249,1.2638594336835511,-2.0990886400246622,0.40233954054104687,1.410735987422286,-2.1436278130702346,0.374147811673081,1.4170480227790399,-2.0923424926467145,0.39046221341845394,1.127725692103563,-2.136612982982982,0.42095970798545834,1.4216649375465655,-2.1397544326636,0.39882658580867547,1.479763219696081,-2.1621846002632967,0.37772344476709596,1.3995034498006256,-2.106014418199175,0.37542493472627475,1.2138805321082977,-2.144443614850177,0.4047140097342687,1.361582311031296,-2.137681617444852,0.3885293757360026,1.3905959677052937,-2.1438615565689654,0.36358004644516384,1.321790813561808,-2.107068898335923,0.36502316165424464,1.1753939164613763,-2.12288590508021,0.38205242567848685,1.2591354210555825,-2.1041007140965657,0.3747868468854345,1.2709647824148531,-2.1006712656119464,0.3584302944007005,1.230685928738358,0
-1.8958863268620936,0.3139391960061546,-2.0781213778393437,-1.8363852492049502,0.3604439729468512,-0.24892866317467466,-1.8585906861636805,0.3965289406537948,-0.3303380557836491,-1.925146258570322,0.4249874690752948,-0.3573917324154697,-1.9770301472890426,0.4463631981331268,-0.28930038231555427,-1.9802983043235292,0.3622033850372432,-0.9297145242095332,-2.077562780703397,0.43031510502658593,-0.9649480487528633,-2.06778272347351,0.4104882044673023,-0.7649336527789169,-2.1013693477987667,0.36899015341534636,-0.5594700637221718,-2.0551685231111567,0.3561884207153262,-0.8646979444050409,-2.1278716147300316,0.432073175342651,-0.8442296190947965,-2.114261104791503,0.41684283550712126,-0.6027878264741319,-2.13078784325967,0.3832166613428264,-0.4034705525070137,-2.092766642969048,0.3575875933952055,-0.6194051203637634,-2.13044406050484,0.4235755211464472,-0.5492604974578407,-2.111624550259388,0.41071694168326695,-0.2784921365738862,-2.1169770478590713,0.383147846901218,-0.09092729668710224,-2.1046546074578463,0.36558793998468275,-0.38135405214522217,-2.112868688830752,0.4066449566500613,-0.3724112787928591,-2.08831704192507,0.4099929780356962,-0.307828802061356,-2.0786393584233056,0.3996792257662622,-0.24970883076206962,0
-1.7141327899200707,0.24962869653404066,-2.5379090549277197,-1.5981611453379574,0.29642846072508605,0.4674154274069397,-1.566807345712059,0.33739344646900493,0.37782427498960686,-1.589086106195934,0.3728606381187247,0.3158537607697035,-1.5894089467457484,0.3966739355442176,0.3271441299734161,-1.6801095342088048,0.31283299869530085,-0.5403843732874173,-1.6844137440879787,0.3808968616343855,-0.38966604074996547,-1.6574860193493401,0.3517913323387973,0.014224527634281886,-1.696608862927632,0.30679809571647015,0.30091947679504466,-1.778126377713965,0.31616758820997637,-0.7204702295478385,-1.774330633149874,0.4028574905047569,-0.7061033699257073,-1.731282165749178,0.37664852395066556,-0.3274661680083139,-1.7467407146456664,0.33854197223526833,9.098540641201489e-06,-1.843803702370108,0.3289264968479681,-0.6805012996492447,-1.8253768625932132,0.40778804244948774,-0.5589726421132343,-1.7859863528264952,0.38280568182559854,-0.21879964269083815,-1.7949338880561998,0.3475825307085216,0.05012376224235056,-1.885797366919239,0.3417709224316492,-0.5428333365780701,-1.8503740751352422,0.391953461501499,-0.3521436009107341,-1.8097615163912233,0.37962621312912653,-0.17768018396051236,-1.8074356178258544,0.3532579254978278,-0.04870464192519234,0
0.5137228427570429,-2.2168312858527024,-2.859333733619403,0.4890214167787407,-2.2587433966173434,0.49528213637801977,0.4471717444150902,-2.2792031574698957,0.18780245710678697,0.3444784033785588,-2.278311507565977,-0.31471687510298313,0.22998872773877826,-2.278497667555185,-0.7115291622469042,0.5552747513011695,-2.265592302623383,1.242545267676164,0.5734672159788156,-2.2381583094726816,0.33871191753118157,0.5247115277040704,-2.206767074912061,-0.32219562382167133,0.4369734929603632,-2.1769005958213996,-0.658515113928786,0.5543824155914971,-2.2659759724615176,0.4722625542552274,0.510784777002425,-2.2114740457326563,-0.3106576991201589,0.45819102435074655,-2.1830822539019397,-0.8803606832602167,0.39321859462303377,-2.1685753971579596,-1.1713269410628027,0.5770766160434968,-2.2654416579926875,-0.4687124555535219,0.49844107024136197,-2.197644302221516,-1.0628646725812365,0.45882215972203716,-2.1230742547642936,-1.2673096743472005,0.42060421030225464,-2.063294012409652,-1.2703382229602944,0.6045316061333872,-2.2627601094929473,-1.0870935694736645,0.5239227302687193,-2.231902540422839,-1.2523496292851957,0.45057009939006604,-2.1825288151488733,-1.205395674772593,0.37886137417413857,-2.1300875302706035,-1.1354794145459537,0
0.31014627973081477,-2.306834047169979,1.2100605868484742,0.24103914368271034,-2.2669030400533186,-0.2156282906436279,0.13059101582307506,-2.246533583624759,-0.2972089203104025,-0.019516916413899084,-2.2235619630805648,-0.517588660242061,-0.17438998142630618,-2.1925206848136956,-0.7396288922265568,0.18886298025594578,-2.2995426062360913,0.793010031249832,0.12157698405002416,-2.284632576976941,0.34183235319208466,0.07699066124220409,-2.2919670462097095,-0.12796687412473018,0.030804753671056114,-2.3023227103765755,-0.45789784141278084,0.23051638434359564,-2.342723258856474,0.24633053982175457,0.2896829651603525,-2.3527501723442312,-0.023958577047809924,0.32579209143859766,-2.4000443924770263,-0.40256578812351373,0.3284040754074593,-2.4416926139172985,-0.6485829276762309,0.2715197470113168,-2.377172631264985,-0.49011902372881716,0.3721166261834129,-2.396692423007052,-0.6111658836221947,0.44518537297406463,-2.455087833151232,-1.01954757981409,0.4774440092856105,-2.504744559438499,-1.275381194864144,0.3079049351888632,-2.4007787457346597,-1.0025424810570962,0.425113120996283,-2.407618756672597,-0.9817930929705271,0.4933077056003494,-2.452662283903907,-1.1492995776682111,0.523533421925092,-2.496133106020448,-1.2941699179113122,0
0.39259141564793143,-2.4048472573242914,0.3130038134060861,0.3259540981247407,-2.335925264403026,-0.9627356074350282,0.18749501527481957,-2.300316438310586,-1.2081361909816684,-0.025618267501545784,-2.270544684247351,-1.5427009162608314,-0.21044995119171397,-2.244197159089394,-1.798825294380811,0.2908890518374704,-2.344456607932605,0.07285133762004958,0.2283020024344666,-2.329563093306109,-0.40432922767079654,0.18559511151112332,-2.3320522993501456,-0.8653067045407475,0.1424674130332109,-2.34023040880803,-1.1489755650155131,0.33432952251291825,-2.3925050865421174,-0.29267706861847764,0.4313890732531059,-2.396470850352956,-0.5548157641573389,0.5073894703607925,-2.4351351684011022,-0.8136721473501954,0.5434496558895722,-2.4680913654209333,-0.9694877377856886,0.37114498064525886,-2.437969162587613,-0.7968359177416623,0.4924861484833837,-2.4519236418701307,-0.931357336422699,0.591629434170208,-2.50055792597811,-1.1685597531577283,0.6459508490971604,-2.54108787947136,-1.2685954909054469,0.40046481986503346,-2.481876040263938,-1.1595674448635722,0.5047244818237641,-2.4979410272546216,-1.1460382005458658,0.5907998357118251,-2.54139494736377,-1.2173894962837488,0.6355150823274386,-2.581679723849598,-1.2661367287864989,0
-2.143452375944922,-0.21255175944479313,-2.642663314349187,-2.1343415302068074,-0.22777586909076006,-4.156304216715817,-2.0578543375304594,-0.19146816493772423,-4.893940358618357,-1.963352709155613,-0.1251349977237192,-5.031363892206909,-1.9044040233931991,-0.049503897773683574,-4.898788315699606,-2.3406721089118174,-0.12380935878933405,-5.532621530379904,-2.2895800224963363,-0.030853998030888445,-5.697558910774556,-2.27731873773992,-0.029252007835485306,-5.563511631906375,-2.2898793674879645,-0.05131315347694443,-5.276533428515979,-2.325335400666735,-0.06446485687176629,-4.765003526702869,-2.2194327602093606,0.0185222221969555,-4.477768457107155,-2.182564347405399,-0.014490616312253967,-4.039418947791912,-2.1983621974645784,-0.059891988209741634,-3.72831103340515,-2.265119816842908,-0.016955344387840826,-3.2417493289467667,-2.1257610637825475,0.052745239654724926,-3.225590639665702,-2.086077028480288,-0.008810421740639915,-2.759499805443332,-2.101944009132758,-0.06433812765994903,-2.457656677972615,-2.186481796353002,0.018686754954206672,-1.9588292590686245,-2.0500288249003185,0.049529771834046964,-2.426537689907164,-1.999182861139458,0.0015545994296533646,-2.422575583606491,-2.0032636517795703,-0.043671116962091965,-2.3174260572503704,0
